time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active,apogee_m
1778196796.199,5471.956,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196796.700,5472.457,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196797.202,5472.958,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196797.704,5473.460,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196798.205,5473.961,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196798.706,5474.463,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196799.208,5474.964,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196799.709,5475.466,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196800.160,5475.917,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196800.662,5476.418,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196801.163,5476.919,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196801.665,5477.421,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196802.166,5477.922,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196802.667,5478.424,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196803.169,5478.925,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196803.670,5479.426,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196804.171,5479.928,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196804.673,5480.429,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196805.174,5480.931,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196805.676,5481.432,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196806.177,5481.934,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196806.679,5482.435,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196807.181,5482.937,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196807.682,5483.439,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196808.184,5483.940,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196808.685,5484.442,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196809.187,5484.943,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196809.688,5485.445,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196810.190,5485.946,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196810.691,5486.448,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196811.193,5486.949,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196811.694,5487.451,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196812.196,5487.952,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196812.698,5488.454,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196813.199,5488.956,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196813.700,5489.457,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196814.202,5489.958,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196814.703,5490.460,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196815.205,5490.961,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196815.706,5491.463,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196816.208,5491.964,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196816.709,5492.465,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196817.160,5492.917,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196817.662,5493.418,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196818.163,5493.920,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196818.664,5494.421,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196819.166,5494.922,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196819.667,5495.424,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196820.169,5495.925,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196820.670,5496.427,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196821.172,5496.928,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196821.673,5497.429,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196822.174,5497.931,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196822.676,5498.432,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196823.177,5498.934,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196823.679,5499.436,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196824.181,5499.937,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196824.683,5500.439,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196825.184,5500.941,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196825.686,5501.442,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196826.187,5501.944,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196826.689,5502.445,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196827.190,5502.947,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196827.692,5503.448,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196828.193,5503.950,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196828.695,5504.451,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196829.196,5504.953,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196829.699,5505.455,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196830.201,5505.957,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196830.702,5506.459,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196831.204,5506.960,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196831.705,5507.462,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196832.207,5507.963,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196832.709,5508.465,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196833.160,5508.916,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196833.661,5509.418,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196834.162,5509.919,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196834.664,5510.420,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196835.165,5510.922,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196835.667,5511.423,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196836.168,5511.924,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196836.669,5512.426,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196837.171,5512.927,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196837.672,5513.429,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196838.174,5513.930,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196838.675,5514.431,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196839.176,5514.933,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196839.678,5515.434,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196840.180,5515.936,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196840.681,5516.438,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196841.183,5516.939,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196841.684,5517.441,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196842.187,5517.943,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196842.689,5518.445,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196843.190,5518.946,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196843.691,5519.448,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196844.193,5519.949,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196844.694,5520.451,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196845.196,5520.953,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196845.698,5521.454,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196846.199,5521.956,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196846.701,5522.457,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196847.203,5522.959,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196847.705,5523.461,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196848.206,5523.962,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196848.707,5524.464,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196849.208,5524.965,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196849.660,5525.416,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196850.161,5525.918,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196850.663,5526.419,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196851.164,5526.921,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196851.666,5527.422,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196852.167,5527.924,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196852.669,5528.426,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196853.171,5528.927,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196853.672,5529.429,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196854.174,5529.930,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196854.675,5530.432,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196855.177,5530.934,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196855.679,5531.435,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196856.180,5531.936,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196856.681,5532.438,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196857.183,5532.939,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196857.684,5533.441,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196858.186,5533.942,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196858.687,5534.443,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196859.188,5534.945,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196859.690,5535.447,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196860.192,5535.949,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196860.694,5536.450,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196861.195,5536.952,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196861.697,5537.453,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196862.198,5537.955,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196862.700,5538.456,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196863.201,5538.958,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196863.702,5539.459,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196864.204,5539.960,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196864.705,5540.462,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196865.207,5540.963,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196865.708,5541.465,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196866.209,5541.966,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196866.661,5542.417,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196867.162,5542.919,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196867.664,5543.420,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196868.165,5543.921,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196868.666,5544.423,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196869.168,5544.924,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196869.669,5545.426,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196870.171,5545.927,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196870.672,5546.429,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196871.174,5546.930,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196871.675,5547.432,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196872.177,5547.933,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196872.678,5548.435,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196873.180,5548.936,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196873.681,5549.437,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196874.182,5549.939,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196874.684,5550.440,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196875.185,5550.942,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196875.687,5551.443,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196876.189,5551.946,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196876.691,5552.448,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196877.193,5552.949,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196877.694,5553.451,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196878.196,5553.952,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196878.697,5554.454,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196879.199,5554.955,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196879.700,5555.457,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196880.201,5555.958,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196880.703,5556.459,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196881.204,5556.961,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196881.706,5557.462,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196882.207,5557.964,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196882.709,5558.465,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196883.160,5558.916,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196883.661,5559.418,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196884.163,5559.919,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196884.664,5560.421,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196885.165,5560.922,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196885.667,5561.423,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196886.168,5561.925,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196886.670,5562.427,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196887.172,5562.928,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196887.673,5563.430,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196888.175,5563.931,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196888.676,5564.432,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196889.177,5564.934,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196889.679,5565.435,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196890.180,5565.937,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196890.682,5566.438,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196891.183,5566.940,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196891.685,5567.441,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196892.186,5567.943,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196892.687,5568.444,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196893.189,5568.945,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196893.691,5569.447,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196894.193,5569.949,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196894.694,5570.451,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196895.195,5570.952,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196895.697,5571.453,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196896.198,5571.955,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196896.700,5572.456,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196897.201,5572.958,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196897.703,5573.459,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196898.204,5573.961,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196898.705,5574.462,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196899.207,5574.964,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196899.709,5575.465,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196900.160,5575.916,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196900.661,5576.418,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196901.163,5576.919,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196901.664,5577.421,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196902.166,5577.922,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196902.667,5578.424,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196903.169,5578.925,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196903.670,5579.427,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196904.172,5579.929,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196904.673,5580.430,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196905.175,5580.931,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196905.676,5581.433,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196906.178,5581.935,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196906.680,5582.436,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196907.181,5582.938,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196907.683,5583.439,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196908.184,5583.941,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196908.686,5584.442,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196909.187,5584.944,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196909.689,5585.445,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196910.190,5585.947,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196910.692,5586.448,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196911.194,5586.950,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196911.696,5587.452,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196912.197,5587.953,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196912.698,5588.455,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196913.200,5588.956,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196913.701,5589.458,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196914.203,5589.959,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196914.704,5590.461,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196915.205,5590.962,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196915.707,5591.464,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196916.209,5591.965,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196916.660,5592.416,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196917.161,5592.918,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196917.663,5593.419,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196918.164,5593.920,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196918.666,5594.422,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196919.167,5594.924,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196919.668,5595.425,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196920.170,5595.926,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196920.671,5596.428,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196921.173,5596.929,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196921.674,5597.431,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196922.176,5597.932,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196922.677,5598.434,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196923.179,5598.936,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196923.681,5599.438,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196924.182,5599.939,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196924.684,5600.440,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196925.185,5600.942,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196925.687,5601.443,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778196926.188,5601.945,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
