time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active,apogee_m
1778197138.919,5814.676,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197139.421,5815.177,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197139.922,5815.679,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197140.424,5816.180,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197140.925,5816.682,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197141.427,5817.183,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197141.878,5817.634,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197142.379,5818.136,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197142.881,5818.637,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197143.382,5819.139,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197143.884,5819.640,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197144.385,5820.141,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197144.886,5820.643,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197145.388,5821.145,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197145.891,5821.647,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197146.392,5822.149,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197146.893,5822.650,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197147.395,5823.151,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197147.896,5823.653,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197148.398,5824.154,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197148.899,5824.656,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197149.401,5825.157,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197149.902,5825.659,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197150.404,5826.160,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197150.905,5826.662,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197151.407,5827.163,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197151.908,5827.664,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197152.409,5828.166,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197152.911,5828.667,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197153.413,5829.169,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197153.914,5829.671,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197154.416,5830.172,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197154.917,5830.674,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197155.419,5831.175,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197155.920,5831.677,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197156.422,5832.178,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197156.923,5832.680,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197157.424,5833.181,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197157.926,5833.682,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197158.427,5834.184,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197158.879,5834.635,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197159.380,5835.136,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197159.881,5835.638,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197160.383,5836.139,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197160.884,5836.641,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197161.386,5837.142,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197161.887,5837.644,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197162.389,5838.145,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197162.890,5838.647,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197163.392,5839.149,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197163.894,5839.650,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197164.395,5840.152,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197164.897,5840.653,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197165.398,5841.154,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197165.899,5841.656,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197166.401,5842.157,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197166.902,5842.659,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197167.404,5843.160,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197167.905,5843.662,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197168.407,5844.164,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197168.909,5844.665,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197169.410,5845.166,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197169.911,5845.668,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197170.413,5846.169,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197170.915,5846.671,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197171.416,5847.173,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197171.917,5847.674,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197172.419,5848.175,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197172.920,5848.677,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197173.422,5849.179,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197173.924,5849.680,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197174.425,5850.182,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197174.927,5850.683,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197175.378,5851.134,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197175.879,5851.636,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197176.380,5852.137,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197176.882,5852.638,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197177.383,5853.140,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197177.885,5853.641,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197178.387,5854.143,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197178.888,5854.644,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197179.389,5855.146,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197179.891,5855.647,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197180.393,5856.149,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197180.895,5856.652,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197181.397,5857.154,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197181.898,5857.655,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197182.400,5858.156,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197182.901,5858.657,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197183.402,5859.159,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197183.904,5859.660,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197184.405,5860.161,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197184.906,5860.663,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197185.408,5861.164,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197185.909,5861.666,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197186.411,5862.167,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197186.912,5862.669,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197187.414,5863.170,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197187.915,5863.672,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197188.417,5864.173,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197188.918,5864.675,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197189.420,5865.176,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197189.921,5865.677,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197190.422,5866.179,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197190.924,5866.681,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197191.426,5867.182,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197191.927,5867.683,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197192.378,5868.135,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197192.879,5868.636,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197193.381,5869.137,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197193.882,5869.639,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197194.384,5870.140,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197194.885,5870.641,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197195.387,5871.143,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197195.888,5871.644,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197196.389,5872.146,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197196.891,5872.647,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197197.393,5873.149,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197197.894,5873.651,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197198.396,5874.152,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197198.897,5874.654,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197199.398,5875.155,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197199.900,5875.656,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197200.401,5876.158,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197200.903,5876.659,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197201.404,5877.161,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197201.905,5877.662,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197202.407,5878.164,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197202.909,5878.665,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197203.410,5879.167,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197203.912,5879.668,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197204.413,5880.170,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197204.915,5880.671,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197205.416,5881.173,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197205.918,5881.674,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197206.419,5882.175,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197206.920,5882.677,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197207.422,5883.178,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197207.923,5883.680,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197208.425,5884.181,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197208.926,5884.682,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197209.427,5885.184,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197209.879,5885.635,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197210.380,5886.137,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197210.882,5886.638,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197211.383,5887.140,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197211.885,5887.641,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197212.386,5888.143,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197212.887,5888.644,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197213.389,5889.145,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197213.890,5889.647,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197214.392,5890.148,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197214.894,5890.650,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197215.396,5891.152,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197215.897,5891.654,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197216.398,5892.155,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197216.899,5892.656,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197217.401,5893.157,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197217.903,5893.659,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197218.404,5894.160,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197218.905,5894.662,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197219.407,5895.163,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197219.908,5895.665,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197220.410,5896.167,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197220.912,5896.668,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197221.413,5897.170,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197221.915,5897.671,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197222.416,5898.173,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197222.918,5898.675,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197223.420,5899.176,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197223.921,5899.678,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197224.422,5900.179,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197224.924,5900.681,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197225.426,5901.182,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197225.927,5901.684,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197226.379,5902.135,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
1778197226.880,5902.636,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
