time_unix,monotonic,flight_stage,arm_state,preflight_ok,arm_checks_ok,launch_initiated,ascent_active,termination_fired,burst_detected,descent_active,landing_detected,cutdown_fired,recovery_active,data_logging_active,apogee_m
1778205676.807,39.479,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205677.308,39.981,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205677.810,40.482,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205678.311,40.983,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205678.812,41.484,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205679.314,41.986,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205679.815,42.487,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205680.316,42.989,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205680.818,43.490,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205681.319,43.991,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205681.820,44.493,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205682.322,44.994,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205682.773,45.445,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205683.274,45.947,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205683.776,46.448,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205684.277,46.949,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205684.779,47.451,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205685.280,47.952,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205685.781,48.453,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205686.283,48.955,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205686.784,49.456,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205687.286,49.958,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205687.787,50.459,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205688.288,50.960,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205688.790,51.462,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205689.291,51.963,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205689.793,52.465,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205690.294,52.966,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205690.795,53.468,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205691.297,53.969,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205691.798,54.470,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205692.300,54.972,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205692.801,55.473,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205693.302,55.974,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205693.803,56.476,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205694.305,56.977,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205694.806,57.478,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205695.307,57.980,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205695.809,58.481,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205696.310,58.982,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205696.811,59.483,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205697.313,59.985,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205697.814,60.486,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205698.315,60.988,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205698.817,61.489,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205699.318,61.990,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205699.820,62.492,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205700.322,62.994,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205700.773,63.446,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205701.275,63.947,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205701.776,64.448,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205702.277,64.950,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205702.779,65.451,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205703.280,65.952,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205703.781,66.454,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205704.282,66.955,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205704.784,67.456,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205705.286,67.958,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205705.787,68.459,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205706.288,68.960,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205706.790,69.462,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205707.294,69.966,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205707.796,70.469,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205708.298,70.970,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205708.802,71.474,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205709.304,71.976,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205709.806,72.478,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205710.307,72.979,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205710.809,73.481,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205711.310,73.983,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205711.812,74.485,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205712.314,74.986,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205712.815,75.488,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205713.317,75.989,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205713.818,76.490,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205714.320,76.992,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205714.821,77.494,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205715.273,77.945,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205715.774,78.446,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205716.276,78.948,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205716.777,79.450,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205717.279,79.951,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205717.781,80.453,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205718.282,80.954,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205718.783,81.456,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205719.285,81.957,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205719.787,82.459,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205720.288,82.961,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205720.790,83.463,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205721.292,83.964,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205721.794,84.466,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205722.295,84.967,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205722.797,85.469,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205723.299,85.971,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205723.800,86.473,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205724.302,86.974,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205724.803,87.475,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205725.305,87.977,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205725.807,88.479,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205726.308,88.980,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205726.809,89.482,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205727.311,89.983,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205727.813,90.485,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205728.314,90.987,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205728.816,91.488,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205729.317,91.989,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205729.819,92.491,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205730.321,92.993,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205730.822,93.494,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205731.274,93.946,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205731.776,94.448,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205732.278,94.950,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205732.779,95.451,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205733.281,95.953,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205733.783,96.455,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205734.284,96.957,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205734.786,97.458,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205735.288,97.960,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205735.789,98.461,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205736.291,98.963,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205736.793,99.465,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205737.294,99.966,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205737.796,100.468,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205738.298,100.970,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205738.800,101.473,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205739.302,101.974,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205739.803,102.476,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205740.305,102.977,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205740.806,103.479,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205741.308,103.980,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205741.809,104.481,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205742.311,104.983,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205742.812,105.485,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205743.315,105.987,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205743.817,106.489,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205744.319,106.991,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205744.820,107.492,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205745.322,107.994,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205745.773,108.445,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205746.275,108.947,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205746.776,109.449,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205747.278,109.950,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205747.780,110.452,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205748.282,110.954,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205748.783,111.456,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205749.285,111.957,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205749.786,112.459,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205750.288,112.961,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205750.790,113.462,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205751.292,113.964,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205751.793,114.465,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205752.295,114.967,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205752.796,115.469,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205753.298,115.970,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205753.800,116.472,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205754.301,116.973,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205754.803,117.476,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205755.305,117.978,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205755.807,118.479,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205756.308,118.980,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205756.809,119.482,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205757.311,119.984,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205757.813,120.485,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205758.314,120.987,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205758.816,121.488,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205759.318,121.990,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205759.819,122.492,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205760.321,122.993,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205760.822,123.495,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205761.274,123.946,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205761.776,124.448,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205762.278,124.950,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205762.779,125.452,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205763.281,125.953,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205763.783,126.455,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205764.285,126.957,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205764.786,127.458,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205765.288,127.960,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205765.790,128.462,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205766.292,128.964,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205766.794,129.466,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205767.295,129.968,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205767.797,130.469,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205768.299,130.971,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205768.800,131.473,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205769.302,131.975,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205769.804,132.476,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205770.305,132.977,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205770.807,133.479,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205771.309,133.981,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205771.811,134.483,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205772.312,134.985,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205772.814,135.486,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205773.315,135.988,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205773.817,136.489,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205774.318,136.991,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205774.820,137.492,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205775.322,137.994,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205775.773,138.445,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205776.275,138.947,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205776.777,139.449,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205777.278,139.950,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205777.779,140.452,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205778.281,140.953,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205778.783,141.455,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205779.284,141.956,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205779.786,142.458,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205780.287,142.960,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205780.789,143.462,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205781.291,143.963,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205781.792,144.465,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205782.294,144.967,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205782.796,145.468,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205783.298,145.970,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205783.800,146.472,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205784.301,146.973,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205784.803,147.475,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205785.304,147.976,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205785.806,148.478,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205786.307,148.980,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205786.809,149.481,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205787.311,149.983,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205787.813,150.485,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205788.314,150.986,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205788.816,151.488,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205789.317,151.990,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205789.819,152.491,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205790.321,152.993,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205790.822,153.495,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205791.274,153.946,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205791.775,154.448,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205792.277,154.949,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205792.779,155.451,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205793.280,155.952,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205793.782,156.454,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205794.283,156.956,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205794.786,157.458,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205795.287,157.959,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205795.789,158.461,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205796.290,158.963,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205796.792,159.465,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205797.294,159.966,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205797.795,160.468,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205798.297,160.970,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205798.799,161.472,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205799.301,161.973,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205799.802,162.475,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205800.304,162.976,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205800.805,163.478,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205801.307,163.980,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205801.809,164.481,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205802.310,164.983,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205802.812,165.484,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205803.313,165.986,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205803.815,166.487,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205804.316,166.988,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205804.818,167.490,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205805.319,167.991,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205805.821,168.493,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205806.273,168.945,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205806.775,169.447,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205807.276,169.948,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205807.778,170.450,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205808.280,170.952,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205808.783,171.455,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205809.285,171.957,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205809.786,172.458,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205810.288,172.960,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205810.790,173.462,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205811.292,173.964,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205811.794,174.466,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205812.295,174.968,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205812.797,175.469,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205813.299,175.971,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205813.801,176.473,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205814.302,176.974,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205814.803,177.475,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205815.305,177.977,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205815.807,178.479,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205816.309,178.981,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205816.811,179.483,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205817.313,179.985,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205817.814,180.486,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205818.316,180.988,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205818.818,181.490,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205819.320,181.992,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205819.821,182.493,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205820.273,182.945,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205820.774,183.447,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205821.276,183.948,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205821.778,184.450,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205822.280,184.952,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205822.781,185.454,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205823.283,185.955,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205823.785,186.457,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205824.286,186.958,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205824.788,187.460,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205825.290,187.962,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205825.791,188.463,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205826.293,188.966,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205826.795,189.468,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205827.297,189.969,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205827.799,190.471,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205828.300,190.972,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205828.802,191.474,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205829.305,191.977,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205829.806,192.479,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205830.308,192.980,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205830.809,193.481,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205831.311,193.983,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205831.813,194.486,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205832.315,194.987,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205832.817,195.489,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
1778205833.318,195.990,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
